"ID"	"y"	"x"
28	0	0.716436306841976
28	1	0.716436306841976
29	0	-0.232289188250961
29	1	-0.232289188250961
29	1	-0.232289188250961
29	0	-0.232289188250961
29	1	-0.232289188250961
30	0	-1.22622690024267
30	0	-1.22622690024267
30	0	-1.22622690024267
30	0	-1.22622690024267
30	0	-1.22622690024267
31	1	1.04753809093163
31	1	1.04753809093163
31	1	1.04753809093163
31	1	1.04753809093163
31	1	1.04753809093163
32	0	-1.43640718682383
32	0	-1.43640718682383
32	1	-1.43640718682383
32	0	-1.43640718682383
32	0	-1.43640718682383
33	0	-1.18246892838659
33	0	-1.18246892838659
33	0	-1.18246892838659
33	0	-1.18246892838659
33	0	-1.18246892838659
34	0	-0.776204835813156
34	0	-0.776204835813156
34	0	-0.776204835813156
34	0	-0.776204835813156
34	0	-0.776204835813156
35	0	-0.97231350947575
35	0	-0.97231350947575
35	0	-0.97231350947575
35	0	-0.97231350947575
35	1	-0.97231350947575
36	0	-0.903657561191073
36	0	-0.903657561191073
36	0	-0.903657561191073
36	0	-0.903657561191073
36	0	-0.903657561191073
37	0	1.28720394604443
37	0	1.28720394604443
37	1	1.28720394604443
37	0	1.28720394604443
37	1	1.28720394604443
38	0	-0.106187600987314
38	0	-0.106187600987314
38	0	-0.106187600987314
38	0	-0.106187600987314
38	0	-0.106187600987314
39	1	-0.715870953657067
39	0	-0.715870953657067
39	0	-0.715870953657067
39	0	-0.715870953657067
39	0	-0.715870953657067
40	1	0.671722196477663
40	1	0.671722196477663
40	0	0.671722196477663
40	0	0.671722196477663
40	0	0.671722196477663
41	1	0.19763362591688
41	1	0.19763362591688
41	1	0.19763362591688
41	1	0.19763362591688
41	1	0.19763362591688
42	0	-1.22009672533363
42	1	-1.22009672533363
42	1	-1.22009672533363
42	0	-1.22009672533363
42	0	-1.22009672533363
43	0	-0.560965120450964
43	0	-0.560965120450964
43	0	-0.560965120450964
43	0	-0.560965120450964
43	0	-0.560965120450964
44	1	0.533732634411715
44	0	0.533732634411715
44	0	0.533732634411715
44	0	0.533732634411715
44	1	0.533732634411715
45	1	1.95031546468388
45	1	1.95031546468388
45	1	1.95031546468388
45	0	1.95031546468388
45	0	1.95031546468388
46	0	1.58194322960051
46	0	1.58194322960051
46	0	1.58194322960051
46	0	1.58194322960051
46	0	1.58194322960051
47	1	0.837787522236108
47	1	0.837787522236108
47	0	0.837787522236108
47	0	0.837787522236108
47	0	0.837787522236108
48	0	-0.0130696626844759
48	0	-0.0130696626844759
48	0	-0.0130696626844759
48	1	-0.0130696626844759
48	0	-0.0130696626844759
49	0	-1.72579596201099
49	0	-1.72579596201099
49	1	-1.72579596201099
49	0	-1.72579596201099
49	0	-1.72579596201099
50	0	-0.730853573681976
50	0	-0.730853573681976
50	0	-0.730853573681976
50	0	-0.730853573681976
50	0	-0.730853573681976
51	0	-0.215413865346964
51	0	-0.215413865346964
51	0	-0.215413865346964
51	1	-0.215413865346964
51	0	-0.215413865346964
52	0	0.490206668553714
52	0	0.490206668553714
52	1	0.490206668553714
52	1	0.490206668553714
52	1	0.490206668553714
53	1	0.0593934237561532
53	0	0.0593934237561532
53	0	0.0593934237561532
53	1	0.0593934237561532
53	0	0.0593934237561532
54	0	0.0583120529245741
54	0	0.0583120529245741
54	0	0.0583120529245741
54	0	0.0583120529245741
54	0	0.0583120529245741
55	1	1.83836310657496
55	1	1.83836310657496
55	1	1.83836310657496
55	1	1.83836310657496
55	1	1.83836310657496
56	1	0.387650899413508
56	1	0.387650899413508
56	1	0.387650899413508
56	0	0.387650899413508
56	1	0.387650899413508
57	1	-0.280550724654658
57	1	-0.280550724654658
57	0	-0.280550724654658
57	1	-0.280550724654658
57	0	-0.280550724654658
58	0	-0.428517737963575
58	1	-0.428517737963575
58	0	-0.428517737963575
58	0	-0.428517737963575
58	1	-0.428517737963575
59	1	0.0953249355319381
59	1	0.0953249355319381
59	1	0.0953249355319381
59	1	0.0953249355319381
59	1	0.0953249355319381
60	0	-0.813331408941419
60	0	-0.813331408941419
60	0	-0.813331408941419
60	0	-0.813331408941419
60	0	-0.813331408941419
61	1	1.36819007742547
61	1	1.36819007742547
61	1	1.36819007742547
61	1	1.36819007742547
61	1	1.36819007742547
62	0	-0.287536030090232
62	1	-0.287536030090232
62	1	-0.287536030090232
62	0	-0.287536030090232
62	0	-0.287536030090232
63	0	-0.528552423477519
63	1	-0.528552423477519
63	1	-0.528552423477519
63	0	-0.528552423477519
63	1	-0.528552423477519
64	0	-0.873012923256978
64	0	-0.873012923256978
64	0	-0.873012923256978
64	1	-0.873012923256978
64	0	-0.873012923256978
65	1	0.935893072400666
65	0	0.935893072400666
65	1	0.935893072400666
65	1	0.935893072400666
65	1	0.935893072400666
66	0	-1.27726732302221
66	0	-1.27726732302221
66	1	-1.27726732302221
66	0	-1.27726732302221
66	0	-1.27726732302221
67	0	-0.46873983893923
67	0	-0.46873983893923
67	0	-0.46873983893923
67	0	-0.46873983893923
67	0	-0.46873983893923
68	1	0.312516273339672
68	1	0.312516273339672
68	1	0.312516273339672
68	1	0.312516273339672
68	1	0.312516273339672
69	1	-0.108322301643512
69	0	-0.108322301643512
69	1	-0.108322301643512
69	1	-0.108322301643512
69	1	-0.108322301643512
70	0	0.250790417333032
70	1	0.250790417333032
70	1	0.250790417333032
70	0	0.250790417333032
70	1	0.250790417333032
71	0	-1.31619339420622
71	1	-1.31619339420622
71	0	-1.31619339420622
71	1	-1.31619339420622
71	0	-1.31619339420622
72	0	-0.430075449167385
72	0	-0.430075449167385
72	0	-0.430075449167385
72	0	-0.430075449167385
72	0	-0.430075449167385
73	0	-1.70410969758613
73	0	-1.70410969758613
73	0	-1.70410969758613
73	0	-1.70410969758613
73	0	-1.70410969758613
74	0	-0.842137365214459
74	1	-0.842137365214459
74	0	-0.842137365214459
74	0	-0.842137365214459
74	0	-0.842137365214459
75	1	1.14825059530873
75	1	1.14825059530873
75	1	1.14825059530873
75	1	1.14825059530873
75	1	1.14825059530873
76	1	0.252831535909216
76	0	0.252831535909216
76	1	0.252831535909216
76	0	0.252831535909216
76	1	0.252831535909216
77	1	0.0852871861245182
77	0	0.0852871861245182
77	0	0.0852871861245182
77	0	0.0852871861245182
77	0	0.0852871861245182
78	0	-0.933626130521208
78	0	-0.933626130521208
78	0	-0.933626130521208
78	0	-0.933626130521208
78	0	-0.933626130521208
79	0	-0.556819606159632
79	0	-0.556819606159632
79	0	-0.556819606159632
79	1	-0.556819606159632
79	0	-0.556819606159632
80	0	-1.01637031942077
80	1	-1.01637031942077
80	1	-1.01637031942077
80	0	-1.01637031942077
80	0	-1.01637031942077
81	1	0.0535252498211483
81	0	0.0535252498211483
81	1	0.0535252498211483
81	1	0.0535252498211483
81	0	0.0535252498211483
82	1	0.765133606147259
82	0	0.765133606147259
82	0	0.765133606147259
82	1	0.765133606147259
82	1	0.765133606147259
83	0	0.299194815381504
83	0	0.299194815381504
83	0	0.299194815381504
83	0	0.299194815381504
83	1	0.299194815381504
84	0	-0.617615748213199
84	0	-0.617615748213199
84	0	-0.617615748213199
84	0	-0.617615748213199
84	1	-0.617615748213199
85	1	0.552787313574323
85	1	0.552787313574323
85	0	0.552787313574323
85	1	0.552787313574323
85	1	0.552787313574323
86	0	0.38790849886898
86	0	0.38790849886898
86	0	0.38790849886898
86	1	0.38790849886898
86	1	0.38790849886898
87	0	0.843210942250361
87	1	0.843210942250361
87	1	0.843210942250361
87	1	0.843210942250361
87	1	0.843210942250361
88	0	-0.440627586336594
88	0	-0.440627586336594
88	0	-0.440627586336594
88	0	-0.440627586336594
88	0	-0.440627586336594
89	0	-1.17936537325272
89	0	-1.17936537325272
89	0	-1.17936537325272
89	0	-1.17936537325272
89	0	-1.17936537325272
90	0	-0.084569065358819
90	0	-0.084569065358819
90	0	-0.084569065358819
90	0	-0.084569065358819
90	0	-0.084569065358819
91	1	0.302777695052609
91	0	0.302777695052609
91	0	0.302777695052609
91	0	0.302777695052609
91	0	0.302777695052609
92	1	1.55909373112435
92	1	1.55909373112435
92	1	1.55909373112435
92	1	1.55909373112435
92	0	1.55909373112435
93	1	-0.0696625273052436
93	1	-0.0696625273052436
93	1	-0.0696625273052436
93	1	-0.0696625273052436
93	1	-0.0696625273052436
94	1	0.427039414467802
94	1	0.427039414467802
94	0	0.427039414467802
94	1	0.427039414467802
94	1	0.427039414467802
95	0	-0.0832631982761803
95	0	-0.0832631982761803
95	0	-0.0832631982761803
95	1	-0.0832631982761803
95	0	-0.0832631982761803
96	1	2.15639774076182
96	1	2.15639774076182
96	1	2.15639774076182
96	1	2.15639774076182
96	1	2.15639774076182
97	1	1.33796805938236
97	0	1.33796805938236
97	1	1.33796805938236
97	0	1.33796805938236
97	0	1.33796805938236
98	1	-0.232304447395243
98	1	-0.232304447395243
98	1	-0.232304447395243
98	0	-0.232304447395243
98	1	-0.232304447395243
99	1	-0.127404089947392
99	0	-0.127404089947392
99	1	-0.127404089947392
99	0	-0.127404089947392
99	1	-0.127404089947392
100	1	-0.0216854042717521
100	1	-0.0216854042717521
100	1	-0.0216854042717521
100	0	-0.0216854042717521
100	1	-0.0216854042717521
101	0	0.113254084384586
101	1	0.113254084384586
101	0	0.113254084384586
101	0	0.113254084384586
101	1	0.113254084384586
102	0	-0.565095410492474
102	1	-0.565095410492474
102	0	-0.565095410492474
102	0	-0.565095410492474
102	0	-0.565095410492474
103	1	0.0807003872444948
103	1	0.0807003872444948
103	1	0.0807003872444948
103	1	0.0807003872444948
103	1	0.0807003872444948
104	0	-0.695771406588942
104	0	-0.695771406588942
104	0	-0.695771406588942
104	0	-0.695771406588942
104	1	-0.695771406588942
105	0	-1.09620213295198
105	0	-1.09620213295198
105	0	-1.09620213295198
105	0	-1.09620213295198
105	0	-1.09620213295198
106	0	0.804440557754521
106	0	0.804440557754521
106	1	0.804440557754521
106	1	0.804440557754521
106	1	0.804440557754521
107	0	0.656644119934708
107	0	0.656644119934708
107	0	0.656644119934708
107	0	0.656644119934708
107	1	0.656644119934708
108	1	-0.568030677344538
108	0	-0.568030677344538
108	1	-0.568030677344538
108	0	-0.568030677344538
108	0	-0.568030677344538
109	1	1.27278584148814
109	1	1.27278584148814
109	1	1.27278584148814
109	1	1.27278584148814
109	1	1.27278584148814
110	0	-0.192543915756971
110	1	-0.192543915756971
110	0	-0.192543915756971
110	0	-0.192543915756971
110	0	-0.192543915756971
111	0	-0.283665218588817
111	0	-0.283665218588817
111	0	-0.283665218588817
111	1	-0.283665218588817
111	1	-0.283665218588817
112	0	-0.953671712939253
112	1	-0.953671712939253
112	0	-0.953671712939253
112	0	-0.953671712939253
112	0	-0.953671712939253
113	1	-0.0243506460341634
113	0	-0.0243506460341634
113	0	-0.0243506460341634
113	0	-0.0243506460341634
113	0	-0.0243506460341634
114	0	-0.136985964857522
114	1	-0.136985964857522
114	1	-0.136985964857522
114	1	-0.136985964857522
114	0	-0.136985964857522
115	1	0.0675183911210883
115	0	0.0675183911210883
115	0	0.0675183911210883
115	1	0.0675183911210883
115	0	0.0675183911210883
116	0	0.445168359831976
116	1	0.445168359831976
116	1	0.445168359831976
116	1	0.445168359831976
116	1	0.445168359831976
117	0	0.906600388246007
117	1	0.906600388246007
117	1	0.906600388246007
117	0	0.906600388246007
117	0	0.906600388246007
118	1	0.327410566460573
118	1	0.327410566460573
118	1	0.327410566460573
118	1	0.327410566460573
118	1	0.327410566460573
119	1	0.992561626752092
119	1	0.992561626752092
119	0	0.992561626752092
119	1	0.992561626752092
119	0	0.992561626752092
120	1	1.06540057402709
120	1	1.06540057402709
120	1	1.06540057402709
120	1	1.06540057402709
120	1	1.06540057402709
121	0	-2.93048205538058
121	0	-2.93048205538058
121	0	-2.93048205538058
121	0	-2.93048205538058
121	0	-2.93048205538058
122	0	-0.362773742987749
122	1	-0.362773742987749
122	0	-0.362773742987749
122	0	-0.362773742987749
122	0	-0.362773742987749
123	1	0.569932538092558
123	1	0.569932538092558
123	1	0.569932538092558
123	1	0.569932538092558
123	1	0.569932538092558
124	0	-1.11963547230504
124	0	-1.11963547230504
124	0	-1.11963547230504
124	0	-1.11963547230504
124	0	-1.11963547230504
125	1	-0.960650358604092
125	0	-0.960650358604092
125	1	-0.960650358604092
125	0	-0.960650358604092
125	1	-0.960650358604092
126	1	0.273736471912206
126	1	0.273736471912206
126	0	0.273736471912206
126	1	0.273736471912206
126	1	0.273736471912206
127	1	-0.441423288640161
127	0	-0.441423288640161
127	0	-0.441423288640161
127	0	-0.441423288640161
127	0	-0.441423288640161
128	0	-1.73148781767851
128	0	-1.73148781767851
128	0	-1.73148781767851
128	0	-1.73148781767851
128	0	-1.73148781767851
129	0	0.905854843976373
129	0	0.905854843976373
129	0	0.905854843976373
129	0	0.905854843976373
129	1	0.905854843976373
130	0	-0.840839641506773
130	0	-0.840839641506773
130	0	-0.840839641506773
130	0	-0.840839641506773
130	0	-0.840839641506773
131	1	0.386347854925968
131	0	0.386347854925968
131	1	0.386347854925968
131	1	0.386347854925968
131	1	0.386347854925968
132	0	0.412430114457017
132	0	0.412430114457017
132	1	0.412430114457017
132	1	0.412430114457017
132	1	0.412430114457017
133	1	1.52126864304235
133	1	1.52126864304235
133	0	1.52126864304235
133	0	1.52126864304235
133	1	1.52126864304235
134	1	0.196564235460822
134	1	0.196564235460822
134	1	0.196564235460822
134	0	0.196564235460822
134	1	0.196564235460822
135	0	0.665610352836782
135	0	0.665610352836782
135	0	0.665610352836782
135	0	0.665610352836782
135	1	0.665610352836782
136	1	1.14059109224811
136	0	1.14059109224811
136	1	1.14059109224811
136	0	1.14059109224811
136	1	1.14059109224811
137	0	-0.40638112804759
137	0	-0.40638112804759
137	0	-0.40638112804759
137	0	-0.40638112804759
137	1	-0.40638112804759
138	0	-1.65556135368929
138	0	-1.65556135368929
138	0	-1.65556135368929
138	0	-1.65556135368929
138	0	-1.65556135368929
139	1	0.1429300364911
139	0	0.1429300364911
139	1	0.1429300364911
139	0	0.1429300364911
139	0	0.1429300364911
140	0	1.32591430830883
140	1	1.32591430830883
140	0	1.32591430830883
140	1	1.32591430830883
140	0	1.32591430830883
141	0	-1.40627766063955
141	0	-1.40627766063955
141	0	-1.40627766063955
141	0	-1.40627766063955
141	0	-1.40627766063955
142	0	1.01213161499515
142	1	1.01213161499515
142	1	1.01213161499515
142	0	1.01213161499515
142	1	1.01213161499515
143	0	-0.0601308429578255
143	0	-0.0601308429578255
143	1	-0.0601308429578255
143	0	-0.0601308429578255
143	1	-0.0601308429578255
144	1	0.0994814242802729
144	1	0.0994814242802729
144	0	0.0994814242802729
144	1	0.0994814242802729
144	0	0.0994814242802729
145	0	-0.349221797505872
145	0	-0.349221797505872
145	1	-0.349221797505872
145	0	-0.349221797505872
145	1	-0.349221797505872
146	1	1.03685327959033
146	1	1.03685327959033
146	0	1.03685327959033
146	0	1.03685327959033
146	1	1.03685327959033
147	1	1.42415647914164
147	1	1.42415647914164
147	0	1.42415647914164
147	1	1.42415647914164
147	1	1.42415647914164
148	1	1.57084879138618
148	1	1.57084879138618
148	1	1.57084879138618
148	1	1.57084879138618
148	1	1.57084879138618
149	0	-0.967400733067285
149	0	-0.967400733067285
149	1	-0.967400733067285
149	0	-0.967400733067285
149	0	-0.967400733067285
150	0	0.759285844342793
150	1	0.759285844342793
150	0	0.759285844342793
150	1	0.759285844342793
150	1	0.759285844342793
151	0	-0.376189654458143
151	0	-0.376189654458143
151	1	-0.376189654458143
151	0	-0.376189654458143
151	0	-0.376189654458143
152	0	-0.983409413915195
152	0	-0.983409413915195
152	0	-0.983409413915195
152	1	-0.983409413915195
152	0	-0.983409413915195
153	1	0.389895101103217
153	1	0.389895101103217
153	0	0.389895101103217
153	1	0.389895101103217
153	1	0.389895101103217
154	0	-0.0179507137482475
154	0	-0.0179507137482475
154	0	-0.0179507137482475
154	0	-0.0179507137482475
154	0	-0.0179507137482475
155	1	0.791724605090037
155	1	0.791724605090037
155	1	0.791724605090037
155	1	0.791724605090037
155	1	0.791724605090037
156	1	1.79239787563701
156	1	1.79239787563701
156	1	1.79239787563701
156	1	1.79239787563701
156	1	1.79239787563701
157	0	1.03671688493632
157	1	1.03671688493632
157	1	1.03671688493632
157	0	1.03671688493632
157	1	1.03671688493632
158	0	-0.695685615560389
158	0	-0.695685615560389
158	1	-0.695685615560389
158	0	-0.695685615560389
158	0	-0.695685615560389
159	0	0.139622664969317
159	0	0.139622664969317
159	1	0.139622664969317
159	0	0.139622664969317
159	0	0.139622664969317
160	0	1.41324549389255
160	0	1.41324549389255
160	1	1.41324549389255
160	0	1.41324549389255
160	1	1.41324549389255
161	0	1.17443759629564
161	0	1.17443759629564
161	0	1.17443759629564
161	0	1.17443759629564
161	0	1.17443759629564
162	0	-1.58478158266429
162	0	-1.58478158266429
162	0	-1.58478158266429
162	0	-1.58478158266429
162	0	-1.58478158266429
163	1	0.946429920633797
163	0	0.946429920633797
163	0	0.946429920633797
163	1	0.946429920633797
163	1	0.946429920633797
164	0	-0.340514085118673
164	1	-0.340514085118673
164	1	-0.340514085118673
164	0	-0.340514085118673
164	1	-0.340514085118673
165	0	-0.625362690703707
165	1	-0.625362690703707
165	1	-0.625362690703707
165	0	-0.625362690703707
165	0	-0.625362690703707
166	0	-1.10120222898271
166	1	-1.10120222898271
166	0	-1.10120222898271
166	1	-1.10120222898271
166	0	-1.10120222898271
167	1	-0.31179546007352
167	1	-0.31179546007352
167	1	-0.31179546007352
167	1	-0.31179546007352
167	1	-0.31179546007352
168	0	0.688656505383638
168	0	0.688656505383638
168	0	0.688656505383638
168	0	0.688656505383638
168	1	0.688656505383638
169	1	1.43527187786736
169	0	1.43527187786736
169	1	1.43527187786736
169	0	1.43527187786736
169	0	1.43527187786736
170	1	0.138907098200222
170	1	0.138907098200222
170	1	0.138907098200222
170	1	0.138907098200222
170	1	0.138907098200222
171	1	-0.073052386421739
171	1	-0.073052386421739
171	1	-0.073052386421739
171	0	-0.073052386421739
171	1	-0.073052386421739
172	0	-0.2023359381118
172	0	-0.2023359381118
172	1	-0.2023359381118
172	1	-0.2023359381118
172	0	-0.2023359381118
173	1	0.95379933574217
173	0	0.95379933574217
173	1	0.95379933574217
173	0	0.95379933574217
173	1	0.95379933574217
174	0	-1.08119344744204
174	0	-1.08119344744204
174	0	-1.08119344744204
174	0	-1.08119344744204
174	0	-1.08119344744204
175	0	0.250018704551322
175	1	0.250018704551322
175	1	0.250018704551322
175	0	0.250018704551322
175	1	0.250018704551322
176	0	1.02162198057182
176	1	1.02162198057182
176	0	1.02162198057182
176	1	1.02162198057182
176	1	1.02162198057182
177	1	1.06185151113365
177	0	1.06185151113365
177	0	1.06185151113365
177	0	1.06185151113365
177	0	1.06185151113365
178	1	0.417070210072757
178	1	0.417070210072757
178	1	0.417070210072757
178	1	0.417070210072757
178	1	0.417070210072757
179	1	-1.16236615136998
179	0	-1.16236615136998
179	0	-1.16236615136998
179	1	-1.16236615136998
179	0	-1.16236615136998
180	0	-0.821084729814662
180	0	-0.821084729814662
180	1	-0.821084729814662
180	0	-0.821084729814662
180	0	-0.821084729814662
181	0	-0.720488257715399
181	0	-0.720488257715399
181	0	-0.720488257715399
181	0	-0.720488257715399
181	0	-0.720488257715399
182	0	-1.44327196869698
182	0	-1.44327196869698
182	0	-1.44327196869698
182	0	-1.44327196869698
182	0	-1.44327196869698
183	1	0.0400203344434218
183	1	0.0400203344434218
183	0	0.0400203344434218
183	1	0.0400203344434218
183	1	0.0400203344434218
184	1	1.22294668396681
184	0	1.22294668396681
184	0	1.22294668396681
184	1	1.22294668396681
184	1	1.22294668396681
185	0	-2.44669391662971
185	0	-2.44669391662971
185	1	-2.44669391662971
185	0	-2.44669391662971
185	0	-2.44669391662971
186	1	0.758387891981524
186	1	0.758387891981524
186	1	0.758387891981524
186	1	0.758387891981524
186	1	0.758387891981524
187	1	-0.202661654123509
187	1	-0.202661654123509
187	1	-0.202661654123509
187	1	-0.202661654123509
187	0	-0.202661654123509
188	0	-0.76913384719501
188	1	-0.76913384719501
188	0	-0.76913384719501
188	0	-0.76913384719501
188	1	-0.76913384719501
189	1	0.770008811410607
189	1	0.770008811410607
189	0	0.770008811410607
189	1	0.770008811410607
189	1	0.770008811410607
190	0	0.64838515883954
190	1	0.64838515883954
190	0	0.64838515883954
190	1	0.64838515883954
190	1	0.64838515883954
191	1	0.0962173786188587
191	0	0.0962173786188587
191	0	0.0962173786188587
191	1	0.0962173786188587
191	0	0.0962173786188587
192	0	-0.919643353169371
192	0	-0.919643353169371
192	0	-0.919643353169371
192	0	-0.919643353169371
192	0	-0.919643353169371
193	0	-0.704861777237915
193	0	-0.704861777237915
193	0	-0.704861777237915
193	1	-0.704861777237915
193	0	-0.704861777237915
194	0	-1.61723406227759
194	0	-1.61723406227759
194	0	-1.61723406227759
194	0	-1.61723406227759
194	0	-1.61723406227759
195	1	1.88089390836698
195	1	1.88089390836698
195	1	1.88089390836698
195	1	1.88089390836698
195	1	1.88089390836698
196	0	-0.155594360847613
196	1	-0.155594360847613
196	1	-0.155594360847613
196	0	-0.155594360847613
196	1	-0.155594360847613
197	0	-0.754513748781243
197	0	-0.754513748781243
197	1	-0.754513748781243
197	1	-0.754513748781243
197	0	-0.754513748781243
198	1	-2.16095244416957
198	0	-2.16095244416957
198	0	-2.16095244416957
198	0	-2.16095244416957
198	0	-2.16095244416957
199	0	-0.429461680300403
199	0	-0.429461680300403
199	1	-0.429461680300403
199	0	-0.429461680300403
199	0	-0.429461680300403
200	0	-0.549127904639596
200	0	-0.549127904639596
200	0	-0.549127904639596
200	0	-0.549127904639596
200	0	-0.549127904639596
201	0	-1.40231588288433
201	0	-1.40231588288433
201	0	-1.40231588288433
201	0	-1.40231588288433
201	0	-1.40231588288433
202	1	2.38397182312468
202	1	2.38397182312468
202	1	2.38397182312468
202	1	2.38397182312468
202	1	2.38397182312468
203	1	0.872944350978479
203	1	0.872944350978479
203	1	0.872944350978479
203	1	0.872944350978479
203	1	0.872944350978479
204	1	-1.53566588717424
204	0	-1.53566588717424
204	0	-1.53566588717424
204	1	-1.53566588717424
204	0	-1.53566588717424
205	1	1.1339752513847
205	1	1.1339752513847
205	1	1.1339752513847
205	0	1.1339752513847
205	1	1.1339752513847
206	1	1.04484016061832
206	1	1.04484016061832
206	0	1.04484016061832
206	1	1.04484016061832
206	1	1.04484016061832
207	1	0.589830688745609
207	1	0.589830688745609
207	1	0.589830688745609
207	1	0.589830688745609
207	1	0.589830688745609
208	1	0.399103734894867
208	1	0.399103734894867
208	1	0.399103734894867
208	1	0.399103734894867
208	1	0.399103734894867
209	0	0.14494918465514
209	0	0.14494918465514
209	0	0.14494918465514
209	1	0.14494918465514
209	1	0.14494918465514
210	0	0.619161217607744
210	0	0.619161217607744
210	0	0.619161217607744
210	0	0.619161217607744
210	0	0.619161217607744
211	0	-1.03261910609812
211	0	-1.03261910609812
211	0	-1.03261910609812
211	0	-1.03261910609812
211	1	-1.03261910609812
212	0	-0.649356138275683
212	1	-0.649356138275683
212	0	-0.649356138275683
212	0	-0.649356138275683
212	1	-0.649356138275683
213	1	-1.00200725819239
213	0	-1.00200725819239
213	1	-1.00200725819239
213	1	-1.00200725819239
213	0	-1.00200725819239
214	0	-0.165880959988503
214	0	-0.165880959988503
214	0	-0.165880959988503
214	0	-0.165880959988503
214	0	-0.165880959988503
215	0	0.14665629511642
215	0	0.14665629511642
215	1	0.14665629511642
215	0	0.14665629511642
215	0	0.14665629511642
216	1	0.602056524142745
216	1	0.602056524142745
216	0	0.602056524142745
216	1	0.602056524142745
216	0	0.602056524142745
217	1	0.529055525492821
217	1	0.529055525492821
217	1	0.529055525492821
217	0	0.529055525492821
217	1	0.529055525492821
218	0	1.44569584076136
218	1	1.44569584076136
218	1	1.44569584076136
218	1	1.44569584076136
218	1	1.44569584076136
219	0	0.597309287428919
219	0	0.597309287428919
219	1	0.597309287428919
219	1	0.597309287428919
219	0	0.597309287428919
220	1	1.25631692128956
220	1	1.25631692128956
220	0	1.25631692128956
220	1	1.25631692128956
220	1	1.25631692128956
221	1	1.09744204280521
221	1	1.09744204280521
221	1	1.09744204280521
221	0	1.09744204280521
221	0	1.09744204280521
222	1	-0.58846041309898
222	0	-0.58846041309898
222	1	-0.58846041309898
222	1	-0.58846041309898
222	0	-0.58846041309898
